income,deductions,filing_history,previous_audit,tax_paid,fraud
1326381,257904,1,1,149457,1
1187271,58837,1,0,295054,0
1124591,173663,4,1,46085,1
1383568,29016,1,0,203561,0
971094,243886,0,1,273553,1
358813,308815,5,0,27049,1
770124,272964,0,1,82738,1
1053732,76355,5,0,110412,0
1923763,412114,3,1,258814,1
1513026,103379,4,0,177927,0
1874709,177737,5,1,32979,1
298544,411598,4,0,71418,1
1524194,219859,3,0,43876,0
1684003,43671,4,0,226621,0
465058,201449,1,1,219534,1
1211392,322041,2,1,25801,1
1782920,415147,2,1,297724,1
996758,112370,2,1,114656,1
625884,393292,1,1,134577,1
1080697,349009,1,1,247361,1
904068,467591,2,1,52855,1
1213268,31361,0,0,227584,0
1123795,496225,3,1,111006,1
824012,56101,0,1,109586,1
1572401,264307,2,0,277501,0
1575870,271671,1,1,199601,1
1460900,165456,5,1,233458,1
1706372,246360,4,1,59201,1
474724,378426,4,1,170385,1
1350589,39096,2,0,34108,0
1147606,292488,3,1,136509,1
1267563,183683,5,1,38923,1
841672,232501,3,0,261563,0
691058,463359,0,1,61366,1
759291,436772,2,0,130083,0
1757749,475461,0,1,86870,1
380835,330104,3,0,167373,1
625794,336134,1,0,239321,0
369607,371187,3,1,265308,1
308463,220140,5,0,90671,1
1438355,42671,5,1,151048,1
695657,372457,5,0,102301,0
779738,143326,4,0,233959,0
603399,213653,3,1,143963,1
1627440,41534,1,0,52846,0
1233753,223663,4,0,229041,0
479638,223513,4,1,258848,1
340945,134497,4,0,123594,0
1734959,384518,3,1,263368,1
1382765,218217,0,1,51640,1
1584750,391083,1,0,203281,0
713098,35651,4,1,50696,1
1639950,259279,3,0,252776,0
1513455,424368,1,0,88481,0
636403,20279,0,1,282697,1
1920395,286541,4,0,254954,0
1356101,269553,3,0,218731,0
1281147,212288,5,1,214705,1
1515525,261035,1,1,123114,1
1991674,298442,2,0,295504,0
1768678,411829,5,0,20478,0
505428,394180,5,0,69320,1
1145884,478145,2,0,181941,0
777149,104174,2,0,239334,0
1380191,129693,1,0,213169,0
540657,424252,0,1,145792,1
1532244,472983,1,0,85702,0
1660440,172042,0,0,32737,0
326457,91091,3,1,141628,1
1495111,376575,0,0,146868,0
219261,373601,5,1,138033,1
367994,313478,2,0,233135,1
1496097,241380,4,1,80988,1
1123881,165508,1,0,227820,0
795754,213247,4,1,240427,1
1383711,100222,4,0,140795,0
1881873,128930,5,1,252908,1
566270,36490,0,1,263838,1
1786413,47388,0,0,175392,0
569296,259619,2,1,266235,1
1496654,75063,1,0,254661,0
484404,395140,5,0,185716,1
1601871,495632,1,0,84978,0
1683711,353877,1,1,105852,1
1033834,371397,1,0,185968,0
1648178,171598,5,1,223589,1
1904328,422734,1,1,203681,1
1292526,335261,5,0,82503,0
1535434,12253,0,1,66500,1
1603645,471533,2,1,93582,1
886946,94225,4,0,104202,0
1806897,193322,0,0,51379,0
987782,17173,1,0,240574,0
1944765,96313,2,0,117443,0
1147651,231799,2,1,36364,1
1521036,234614,0,1,241376,1
1105520,372327,0,1,62742,1
1444409,13959,2,1,272763,1
1114840,219738,2,0,210678,0
1247241,444777,5,0,259915,0
988578,484908,1,1,291236,1
438349,335301,2,1,199822,1
330382,33970,2,1,213934,1
1564896,430696,3,1,148402,1
805178,240740,0,1,293974,1
476632,280811,5,1,73967,1
1885967,60816,2,0,158902,0
452511,195570,2,1,107399,1
1647772,164664,5,1,67438,1
1432854,352011,2,0,250732,0
1114894,207763,4,0,236421,0
1120977,449283,4,0,250803,0
493851,227026,5,0,290266,0
1714848,168545,1,1,234115,1
1978453,262980,2,0,98408,0
562335,160804,2,0,209362,0
751110,178902,5,0,113169,0
827411,390454,4,1,67285,1
1426435,417038,1,1,49212,1
528289,373572,2,1,299473,1
204543,101126,5,0,163004,0
1388121,303721,1,1,123886,1
238898,327607,1,0,30698,1
1910373,86758,0,0,95262,0
276871,256886,3,1,159103,1
398174,55815,5,0,255380,0
1615691,231320,4,1,146012,1
538470,492730,5,0,241885,1
1143696,455254,5,1,65132,1
1906507,213358,1,1,228425,1
1773618,413229,1,1,141424,1
1894990,246135,3,1,284586,1
1377750,294011,2,0,169075,0
1961038,282993,5,1,157172,1
306528,141811,0,1,98803,1
330706,224538,0,0,49261,1
652251,441559,2,1,127342,1
1088678,291783,5,0,48413,0
1569572,293667,3,0,157220,0
1305079,288575,2,0,290919,0
1020112,70368,4,1,217012,1
419736,438843,3,0,238540,1
580372,454999,5,0,129731,1
733948,26894,3,1,114354,1
562233,490899,5,0,142979,1
1506583,189300,2,0,168776,0
1185677,137406,0,0,140423,0
900171,172748,2,1,299686,1
1944872,88678,0,0,35483,0
921654,110521,2,1,193979,1
1004102,454150,4,1,167085,1
247238,327834,5,0,30601,1
1122447,65582,2,1,243236,1
1449865,104121,2,0,91221,0
1675131,71021,3,0,144185,0
1149954,236542,1,1,22931,1
1617166,266832,3,0,192541,0
1951731,265305,1,0,190184,0
895468,307453,4,1,109279,1
519720,101502,4,1,78074,1
1588540,41119,2,1,252754,1
1930368,44647,0,1,267363,1
913818,287176,0,1,111845,1
398976,142435,5,1,125084,1
1742742,41743,0,0,182880,0
540035,13980,1,0,215807,0
1925403,61477,5,0,96992,0
1124513,408758,1,1,20943,1
1480558,366982,0,0,122240,0
517042,434287,0,0,107877,1
917680,297807,3,0,87569,0
1772208,302569,5,1,157458,1
916365,362918,4,1,51833,1
884111,35245,0,0,85229,0
1320216,159984,0,1,140381,1
223804,340699,0,0,76560,1
915580,361286,4,1,281610,1
1100097,24395,2,1,109623,1
1339030,464726,1,0,102719,0
967683,64846,1,0,228481,0
1329547,358088,0,1,72764,1
785500,263575,3,0,23859,0
960798,491171,5,1,70309,1
1483264,457079,3,1,221862,1
1511439,117809,2,0,297202,0
1250575,474332,0,1,158334,1
1716610,243434,2,0,221037,0
647720,358197,3,1,127731,1
1386746,328006,2,0,164873,0
1168059,275563,4,1,190526,1
383637,199057,1,1,235890,1
794481,464703,3,1,216257,1
1660551,45447,1,1,171707,1
829548,128109,5,1,119547,1
1801764,325794,1,0,285026,0
1008626,402947,3,1,299813,1
509900,186938,0,0,194957,0
700082,381695,2,1,177173,1
1279021,283540,2,0,61159,0
308493,467753,2,0,293958,1
592518,409626,4,0,272342,1
1619542,312748,5,0,222007,0
1608688,397664,4,0,224462,0
841828,221519,5,1,291615,1
1213886,88627,2,0,288396,0
359716,278016,1,1,111259,1
689665,324958,3,0,246522,0
970471,123032,4,1,54147,1
1215461,128194,2,1,89255,1
1727474,495258,3,1,193086,1
260154,147113,4,0,34067,0
317362,119105,0,1,245480,1
1566673,246224,1,1,280005,1
1589435,468617,3,0,193925,0
230224,337774,2,1,290469,1
507517,117129,5,1,248192,1
1960069,148080,1,1,171163,1
1166836,361312,0,0,238486,0
1665496,396997,5,0,57579,0
856630,201500,4,1,189795,1
975089,451753,2,1,193738,1
1662787,178752,4,0,95649,0
374005,132984,5,0,84913,0
976053,65653,0,0,144075,0
1261371,300085,5,1,122479,1
214889,83215,2,1,252610,1
1705612,466746,2,0,121596,0
1877957,171287,4,0,226695,0
1338859,449240,5,0,215507,0
1790673,493184,4,0,33621,0
343294,86292,3,1,247855,1
1872523,325702,3,1,49095,1
1365288,38199,4,0,237061,0
1842252,257292,2,1,296161,1
1171924,462768,3,0,22447,0
1893059,231972,5,0,52573,0
559700,364067,1,0,164436,1
1871462,15326,5,0,54645,0
1822709,465865,4,0,180310,0
574835,441617,4,0,138336,1
559938,25844,3,1,222202,1
810322,464043,0,0,97896,0
1071526,456312,2,1,249073,1
595944,188199,4,0,150838,0
248673,175748,5,1,36004,1
416231,287991,3,1,27195,1
352126,96801,3,0,46634,0
1706499,288470,0,1,104970,1
1140376,30140,4,1,291531,1
463746,441288,4,0,159859,1
1425045,81099,2,1,214308,1
1038915,409962,4,1,182521,1
407244,92821,5,0,232624,0
1039411,65998,5,1,230106,1
414892,205258,2,1,141705,1
399256,271985,1,0,88673,1
481368,294676,0,0,180722,1
541400,71572,3,0,273653,0
1148517,363027,3,1,217026,1
1272328,218632,3,0,46520,0
1353791,222282,5,1,283754,1
1157921,385856,0,1,195525,1
1203386,457120,1,0,263036,0
767353,147147,2,0,85803,0
414530,285843,4,0,198276,1
999968,138902,3,1,279886,1
1340967,171884,0,1,84307,1
722414,425597,4,1,176633,1
1652354,231337,5,0,243401,0
461474,15080,2,0,90715,0
605868,200832,3,1,20961,1
834008,334696,5,0,264435,0
1611210,465056,2,0,248372,0
1727242,141567,5,1,69355,1
309186,208404,1,1,234771,1
1236952,487278,5,1,188303,1
617169,270929,2,0,46271,0
506168,319799,1,0,252296,1
1311206,414603,4,0,39681,0
403905,268147,1,0,85595,1
1331690,331684,0,1,111614,1
637090,132478,4,0,206486,0
401856,64115,2,0,215390,0
1167767,129571,2,1,145596,1
1173791,304593,3,0,270160,0
481090,183022,5,1,68106,1
242591,41422,0,1,121097,1
767883,342640,2,0,55244,0
1165366,225054,2,1,89844,1
1151430,345754,3,1,141887,1
1899821,68504,3,1,152886,1
1014530,76685,4,1,229770,1
1142401,254904,3,1,136061,1
1430039,375241,5,0,45216,0
430993,173880,2,1,238794,1
372862,355400,0,1,50953,1
466161,448312,2,0,235059,1
1724473,66654,4,0,238549,0
1309495,255110,5,0,187200,0
1154639,369026,5,0,264621,0
1364573,109855,0,0,109955,0
912473,337231,0,0,252565,0
359064,20292,2,0,219033,0
201812,330831,5,1,274398,1
1050172,228505,0,0,190742,0
1897520,241809,0,0,218772,0
1357067,273727,0,0,178355,0
1333996,69892,5,1,105911,1
1885529,230458,4,1,112042,1
1547494,74245,2,0,270581,0
1767428,356428,4,0,175582,0
1847409,173652,5,1,55291,1
1220120,295703,2,1,102703,1
1955964,105539,1,1,42935,1
1565601,84939,3,1,48420,1
631228,182232,5,0,232428,0
663146,17016,3,0,237091,0
1652848,41061,2,0,258620,0
838393,20580,5,0,115438,0
756628,484535,1,0,107767,1
748039,319441,1,0,138758,0
1843000,494251,5,1,197662,1
1369674,114393,4,1,241558,1
343452,345532,0,1,265933,1
785120,140672,5,0,106132,0
1614527,347946,1,0,254960,0
910538,375970,5,0,137782,0
457071,198837,4,0,276199,0
477601,274603,5,0,96942,0
1860098,235785,1,0,166891,0
499747,490479,2,1,207949,1
246052,54368,2,0,276360,0
1668467,88547,1,0,83866,0
274148,241696,3,1,208862,1
1318328,297427,0,0,127691,0
1878717,314874,0,0,136190,0
1532157,165134,3,0,91458,0
1427868,192764,4,1,158226,1
624985,187961,5,0,153272,0
822021,136550,3,0,157014,0
1315605,218565,2,0,131320,0
1709582,321386,1,0,252918,0
1676718,214965,0,1,73778,1
319017,175078,4,1,54358,1
650268,195725,0,1,232761,1
239194,120791,1,0,145975,0
527254,281901,3,0,181946,0
449583,377515,3,1,54789,1
398562,245413,3,0,299180,1
1903150,132836,5,0,20967,0
1062551,119364,4,1,228245,1
1990956,215291,3,0,192065,0
1658273,403944,5,0,83335,0
990028,152714,3,0,147860,0
709074,67530,5,1,224142,1
1045725,208332,5,0,60895,0
259026,188473,5,1,76312,1
1794169,233714,5,0,279042,0
564972,373879,2,1,133957,1
1935607,228183,3,1,171841,1
982713,19910,3,0,189434,0
237189,340906,3,1,107898,1
216365,106107,4,1,212456,1
606227,471707,3,1,111753,1
1340154,234730,4,1,101161,1
1926201,394467,2,1,223141,1
815391,227946,4,1,135262,1
1633909,293239,1,1,183537,1
1667884,49981,0,0,32412,0
1619826,60603,5,0,215233,0
1517635,70302,5,0,279851,0
1633087,479790,5,0,46233,0
1742741,471914,2,0,69006,0
1636561,450904,3,1,87927,1
1148921,384055,2,0,156668,0
996170,446035,0,0,258330,0
706414,381950,5,0,282797,0
1646632,87747,4,0,82950,0
1392731,254237,5,0,286271,0
1845075,89248,1,1,291500,1
969122,383667,4,1,262458,1
1335749,181176,5,0,265496,0
1404186,156255,3,1,198037,1
1757858,399278,4,1,178690,1
1484436,307010,2,1,194878,1
779282,352011,2,1,273315,1
492906,248175,0,1,172712,1
1451986,490528,2,1,260048,1
1901477,198641,5,1,258938,1
1672970,349555,2,1,62420,1
1335259,11716,1,0,131255,0
790106,105992,5,1,85520,1
1133337,103710,1,1,223484,1
1962521,496460,5,1,23014,1
1689265,354531,2,0,28823,0
1618862,391051,3,1,90629,1
1753920,105207,3,0,250601,0
218710,209378,2,0,153650,1
1839366,318435,3,1,267509,1
982710,198822,5,0,72833,0
364478,403384,2,0,155337,1
1706875,211842,1,1,205733,1
1941648,447065,2,1,207419,1
1562631,299011,5,0,228396,0
1804915,284582,4,1,217169,1
1833514,194502,3,1,217012,1
1450749,451026,3,1,105923,1
638598,286503,1,1,93740,1
1984845,124048,3,1,264824,1
1137809,401458,2,0,133835,0
414256,430976,2,0,116680,1
238290,365134,2,0,71300,1
959370,14923,1,0,86204,0
1938140,194413,4,1,198998,1
297730,193805,4,1,94488,1
1220114,247002,5,0,121021,0
1186768,428042,1,1,220141,1
1919962,222064,3,0,242196,0
1172992,68510,2,1,71631,1
1341776,478739,1,0,61071,0
1002918,100900,4,0,31903,0
954882,450344,5,0,176895,0
1723379,361615,1,1,101757,1
1031747,249405,3,1,60929,1
1339477,358146,5,0,33448,0
1664832,142086,0,1,166068,1
1100738,174916,0,0,153631,0
291854,232345,5,1,113028,1
794894,280525,4,0,39255,0
1521871,385600,2,0,44519,0
1596747,193429,1,1,160409,1
1970562,52205,5,0,295648,0
1907110,163566,1,0,61509,0
1785375,155128,0,1,250891,1
1880911,55544,0,0,124151,0
1969054,271142,2,0,33287,0
1350596,384253,3,1,139829,1
202574,10337,3,1,242377,1
1926903,132039,4,1,138597,1
1248015,319249,3,1,192332,1
1284214,114932,5,0,105057,0
1039761,141669,5,0,22444,0
802124,27830,1,1,208776,1
1312826,402341,4,1,259018,1
1939548,451648,5,1,36672,1
1001182,25337,4,0,119606,0
945069,236178,1,0,141830,0
1745690,61403,1,1,207578,1
1032498,124626,5,0,229296,0
1128300,409192,3,1,224600,1
322135,80035,2,1,227755,1
1339368,320591,5,1,289205,1
967284,398678,4,1,139355,1
599512,449454,0,0,159637,1
1150429,80301,1,1,132929,1
564847,95949,3,1,159028,1
587507,157785,5,1,231000,1
1597502,40895,3,1,224292,1
1977091,206407,5,1,95881,1
1136767,359725,0,0,222719,0
1603820,111387,4,1,270965,1
398490,488022,4,0,101637,1
382628,206071,2,0,201056,0
415458,74872,4,1,285896,1
443485,383699,5,1,92968,1
480756,472144,4,1,282273,1
1989262,192657,2,0,66503,0
1332924,213586,3,1,185977,1
1375008,125220,4,0,48703,0
1177754,459329,2,0,244828,0
743493,125470,3,1,83297,1
770333,156405,1,1,148281,1
640983,238213,3,0,257464,0
1207943,52965,0,0,254577,0
460773,454049,2,1,246962,1
822540,34801,1,1,261772,1
1077266,204530,2,0,190358,0
1071182,402328,0,0,67998,0
1791520,94476,1,1,131025,1
1133165,217693,0,1,233615,1
319437,205213,5,1,71363,1
1471188,156952,0,1,98527,1
1897224,280691,1,1,259884,1
1103660,374123,4,0,153723,0
497339,345758,1,0,240562,1
1255226,186147,4,0,243946,0
1715205,136180,5,0,266826,0
1479408,348302,2,1,172141,1
308106,404433,4,1,126399,1
1962719,92511,5,1,47406,1
1865016,241490,0,1,99453,1
683028,24240,2,0,274196,0
1829950,422759,1,0,27080,0
1693780,176566,2,0,133869,0
1020315,407401,0,1,284409,1
208179,417597,3,1,101676,1
1863299,213220,5,0,120564,0
1345684,280785,4,0,104202,0
445443,117159,4,0,233660,0
1387592,384308,5,1,85970,1
1941905,221298,3,1,244393,1
388861,263640,1,1,285932,1
1604149,84245,4,0,139866,0
659149,37456,2,0,154134,0
1518605,302763,1,1,48683,1
1156715,354843,1,0,165007,0
405920,31781,3,0,220965,0
1571177,24796,4,0,261483,0
1450079,299908,2,1,287980,1
679284,134837,5,0,239279,0
1854413,393693,3,0,234162,0
1120503,59795,1,0,216945,0
953051,412681,4,1,239355,1
1456992,362418,3,0,224959,0
1257545,237225,1,1,106730,1
